id_empresa,anio_prev,anio_eval,y_true,y_pred,y_score,n_siniestros_prev,n_siniestros_eval,clase_riesgo,sector,regla,acierto
E02257,2023,2024,0,0,0.0,2.0,0.0,3,Agricultura,top10_anio_previo,1
E02258,2023,2024,0,0,0.0,0.0,0.0,2,Inmobiliario,top10_anio_previo,1
E02259,2023,2024,0,0,0.0,2.0,0.0,2,Inmobiliario,top10_anio_previo,1
E02260,2023,2024,1,1,1.0,6.0,7.0,4,Energia,top10_anio_previo,1
E02261,2023,2024,0,0,0.0,0.0,0.0,2,Inmobiliario,top10_anio_previo,1
E02262,2023,2024,0,0,0.0,3.0,1.0,4,Energia,top10_anio_previo,1
E02263,2023,2024,0,0,0.0,0.0,1.0,4,Energia,top10_anio_previo,1
E02264,2023,2024,1,0,0.0,0.0,4.0,2,Salud,top10_anio_previo,0
E02265,2023,2024,0,0,0.0,2.0,0.0,3,Manufactura,top10_anio_previo,1
E02266,2023,2024,0,0,0.0,2.0,1.0,4,Comercio,top10_anio_previo,1
E02267,2023,2024,0,0,0.0,0.0,0.0,2,Administracion publica,top10_anio_previo,1
E02268,2023,2024,0,0,0.0,1.0,0.0,1,Educacion,top10_anio_previo,1
E02269,2023,2024,0,0,0.0,0.0,1.0,1,Educacion,top10_anio_previo,1
E02270,2023,2024,0,1,1.0,5.0,1.0,3,Agricultura,top10_anio_previo,0
E02271,2023,2024,0,0,0.0,1.0,1.0,3,Alojamiento y comida,top10_anio_previo,1
E02272,2023,2024,0,0,0.0,0.0,0.0,1,TIC,top10_anio_previo,1
E02273,2023,2024,0,0,0.0,0.0,0.0,1,Servicios profesionales,top10_anio_previo,1
E02274,2023,2024,0,0,0.0,0.0,2.0,2,Financiero,top10_anio_previo,1
E02275,2023,2024,0,1,1.0,4.0,1.0,1,Administracion publica,top10_anio_previo,0
E02276,2023,2024,0,0,0.0,0.0,0.0,1,Servicios profesionales,top10_anio_previo,1
E02277,2023,2024,0,0,0.0,1.0,2.0,2,Comercio,top10_anio_previo,1
E02278,2023,2024,0,0,0.0,1.0,0.0,3,Salud,top10_anio_previo,1
E02279,2023,2024,0,0,0.0,0.0,1.0,1,Inmobiliario,top10_anio_previo,1
E02280,2023,2024,0,0,0.0,1.0,0.0,1,Financiero,top10_anio_previo,1
E02281,2023,2024,0,1,1.0,5.0,3.0,5,Construccion,top10_anio_previo,0
E02282,2023,2024,0,0,0.0,0.0,2.0,2,Educacion,top10_anio_previo,1
E02283,2023,2024,0,0,0.0,3.0,0.0,4,Manufactura,top10_anio_previo,1
E02284,2023,2024,1,1,1.0,5.0,5.0,4,Transporte,top10_anio_previo,1
E02285,2023,2024,0,0,0.0,0.0,0.0,1,Servicios profesionales,top10_anio_previo,1
E02286,2023,2024,0,0,0.0,2.0,0.0,1,Financiero,top10_anio_previo,1
E02287,2023,2024,0,0,0.0,3.0,1.0,4,Alojamiento y comida,top10_anio_previo,1
E02288,2023,2024,0,0,0.0,2.0,0.0,3,Comercio,top10_anio_previo,1
E02289,2023,2024,0,0,0.0,0.0,0.0,1,Servicios profesionales,top10_anio_previo,1
E02290,2023,2024,0,0,0.0,0.0,0.0,1,Administracion publica,top10_anio_previo,1
E02291,2023,2024,0,0,0.0,0.0,2.0,5,Construccion,top10_anio_previo,1
E02292,2023,2024,0,0,0.0,0.0,2.0,4,Comercio,top10_anio_previo,1
E02293,2023,2024,0,0,0.0,2.0,1.0,2,Educacion,top10_anio_previo,1
E02294,2023,2024,0,1,1.0,4.0,1.0,1,Servicios profesionales,top10_anio_previo,0
E02295,2023,2024,0,0,0.0,0.0,1.0,2,Administracion publica,top10_anio_previo,1
E02296,2023,2024,0,0,0.0,0.0,2.0,4,Agricultura,top10_anio_previo,1
E02297,2023,2024,0,0,0.0,1.0,1.0,1,Financiero,top10_anio_previo,1
E02298,2023,2024,0,0,0.0,3.0,2.0,5,Construccion,top10_anio_previo,1
E02299,2023,2024,0,0,0.0,1.0,1.0,2,Salud,top10_anio_previo,1
E02300,2023,2024,0,0,0.0,0.0,0.0,1,TIC,top10_anio_previo,1
E02301,2023,2024,0,0,0.0,1.0,2.0,5,Transporte,top10_anio_previo,1
E02302,2023,2024,1,1,1.0,9.0,11.0,4,Mineria,top10_anio_previo,1
E02303,2023,2024,0,0,0.0,1.0,2.0,4,Manufactura,top10_anio_previo,1
E02304,2023,2024,0,0,0.0,1.0,0.0,1,Educacion,top10_anio_previo,1
E02305,2023,2024,0,0,0.0,0.0,0.0,1,Servicios profesionales,top10_anio_previo,1
E02306,2023,2024,0,0,0.0,1.0,0.0,4,Comercio,top10_anio_previo,1
E02307,2023,2024,0,0,0.0,0.0,2.0,5,Construccion,top10_anio_previo,1
E02308,2023,2024,1,0,0.0,3.0,4.0,4,Construccion,top10_anio_previo,0
E02309,2023,2024,0,0,0.0,0.0,1.0,1,Financiero,top10_anio_previo,1
E02310,2023,2024,0,0,0.0,1.0,0.0,1,Servicios profesionales,top10_anio_previo,1
E02311,2023,2024,1,1,1.0,5.0,5.0,4,Agricultura,top10_anio_previo,1
E02312,2023,2024,0,0,0.0,0.0,0.0,2,Inmobiliario,top10_anio_previo,1
E02313,2023,2024,0,0,0.0,3.0,3.0,5,Construccion,top10_anio_previo,1
E02314,2023,2024,0,0,0.0,0.0,0.0,2,Comercio,top10_anio_previo,1
E02315,2023,2024,0,1,1.0,7.0,3.0,4,Construccion,top10_anio_previo,0
E02316,2023,2024,0,0,0.0,0.0,0.0,1,TIC,top10_anio_previo,1
E02317,2023,2024,0,0,0.0,0.0,1.0,1,Inmobiliario,top10_anio_previo,1
E02318,2023,2024,0,0,0.0,1.0,1.0,3,Administracion publica,top10_anio_previo,1
E02319,2023,2024,1,0,0.0,3.0,5.0,5,Construccion,top10_anio_previo,0
E02320,2023,2024,0,0,0.0,1.0,3.0,4,Alojamiento y comida,top10_anio_previo,1
E02321,2023,2024,0,0,0.0,0.0,1.0,1,TIC,top10_anio_previo,1
E02322,2023,2024,0,0,0.0,0.0,3.0,3,Transporte,top10_anio_previo,1
E02323,2023,2024,0,0,0.0,1.0,0.0,3,Comercio,top10_anio_previo,1
E02324,2023,2024,0,0,0.0,0.0,0.0,5,Construccion,top10_anio_previo,1
E02325,2023,2024,0,1,1.0,4.0,1.0,3,Comercio,top10_anio_previo,0
E02326,2023,2024,0,0,0.0,2.0,0.0,1,TIC,top10_anio_previo,1
E02327,2023,2024,0,0,0.0,2.0,3.0,1,Financiero,top10_anio_previo,1
E02328,2023,2024,1,1,1.0,4.0,5.0,2,Financiero,top10_anio_previo,1
E02329,2023,2024,0,0,0.0,1.0,1.0,3,Energia,top10_anio_previo,1
E02330,2023,2024,0,0,0.0,0.0,0.0,4,Comercio,top10_anio_previo,1
E02331,2023,2024,0,0,0.0,1.0,2.0,1,Servicios profesionales,top10_anio_previo,1
E02332,2023,2024,0,0,0.0,1.0,0.0,4,Comercio,top10_anio_previo,1
E02333,2023,2024,0,1,1.0,7.0,1.0,4,Construccion,top10_anio_previo,0
E02334,2023,2024,0,0,0.0,0.0,1.0,1,TIC,top10_anio_previo,1
E02335,2023,2024,0,0,0.0,1.0,2.0,3,Educacion,top10_anio_previo,1
E02336,2023,2024,0,0,0.0,0.0,0.0,2,TIC,top10_anio_previo,1
E02337,2023,2024,0,0,0.0,1.0,0.0,3,Comercio,top10_anio_previo,1
E02338,2023,2024,0,0,0.0,0.0,0.0,2,Educacion,top10_anio_previo,1
E02339,2023,2024,0,0,0.0,0.0,0.0,1,Educacion,top10_anio_previo,1
E02340,2023,2024,0,0,0.0,0.0,1.0,5,Construccion,top10_anio_previo,1
E02341,2023,2024,0,0,0.0,0.0,0.0,2,TIC,top10_anio_previo,1
E02342,2023,2024,0,0,0.0,1.0,0.0,5,Construccion,top10_anio_previo,1
E02343,2023,2024,0,0,0.0,0.0,0.0,1,TIC,top10_anio_previo,1
E02344,2023,2024,0,0,0.0,1.0,0.0,4,Transporte,top10_anio_previo,1
E02345,2023,2024,0,0,0.0,0.0,1.0,5,Construccion,top10_anio_previo,1
E02346,2023,2024,0,0,0.0,2.0,0.0,5,Construccion,top10_anio_previo,1
E02347,2023,2024,0,0,0.0,1.0,2.0,3,Salud,top10_anio_previo,1
E02348,2023,2024,0,0,0.0,0.0,3.0,4,Energia,top10_anio_previo,1
E02349,2023,2024,0,0,0.0,0.0,0.0,1,TIC,top10_anio_previo,1
E02350,2023,2024,0,0,0.0,0.0,0.0,2,Servicios profesionales,top10_anio_previo,1
E02351,2023,2024,1,1,1.0,7.0,6.0,5,Construccion,top10_anio_previo,1
E02352,2023,2024,0,0,0.0,0.0,0.0,2,Educacion,top10_anio_previo,1
E02353,2023,2024,0,0,0.0,0.0,1.0,3,Salud,top10_anio_previo,1
E02354,2023,2024,0,0,0.0,1.0,2.0,3,Comercio,top10_anio_previo,1
E02355,2023,2024,0,0,0.0,1.0,1.0,5,Agricultura,top10_anio_previo,1
E02356,2023,2024,0,0,0.0,3.0,3.0,4,Energia,top10_anio_previo,1
E02357,2023,2024,0,1,1.0,4.0,2.0,4,Comercio,top10_anio_previo,0
E02358,2023,2024,0,0,0.0,1.0,0.0,4,Manufactura,top10_anio_previo,1
E02359,2023,2024,0,0,0.0,0.0,0.0,2,Alojamiento y comida,top10_anio_previo,1
E02360,2023,2024,0,0,0.0,0.0,0.0,4,Comercio,top10_anio_previo,1
E02361,2023,2024,0,0,0.0,0.0,1.0,1,TIC,top10_anio_previo,1
E02362,2023,2024,0,0,0.0,0.0,1.0,2,Comercio,top10_anio_previo,1
E02363,2023,2024,0,0,0.0,0.0,0.0,4,Manufactura,top10_anio_previo,1
E02364,2023,2024,0,0,0.0,0.0,0.0,3,Manufactura,top10_anio_previo,1
E02365,2023,2024,1,0,0.0,3.0,5.0,5,Transporte,top10_anio_previo,0
E02366,2023,2024,0,0,0.0,1.0,0.0,4,Energia,top10_anio_previo,1
E02367,2023,2024,0,0,0.0,1.0,0.0,3,Energia,top10_anio_previo,1
E02368,2023,2024,0,0,0.0,0.0,2.0,4,Construccion,top10_anio_previo,1
E02369,2023,2024,0,0,0.0,1.0,0.0,1,TIC,top10_anio_previo,1
E02370,2023,2024,0,0,0.0,0.0,1.0,3,Manufactura,top10_anio_previo,1
E02371,2023,2024,0,0,0.0,0.0,0.0,4,Manufactura,top10_anio_previo,1
E02372,2023,2024,0,0,0.0,0.0,0.0,2,Educacion,top10_anio_previo,1
E02373,2023,2024,0,0,0.0,0.0,1.0,2,Servicios profesionales,top10_anio_previo,1
E02374,2023,2024,1,0,0.0,2.0,4.0,3,Salud,top10_anio_previo,0
E02375,2023,2024,0,0,0.0,1.0,0.0,5,Construccion,top10_anio_previo,1
E02376,2023,2024,0,0,0.0,0.0,1.0,4,Manufactura,top10_anio_previo,1
E02377,2023,2024,0,0,0.0,0.0,1.0,4,Alojamiento y comida,top10_anio_previo,1
E02378,2023,2024,0,0,0.0,1.0,0.0,3,Salud,top10_anio_previo,1
E02379,2023,2024,0,1,1.0,6.0,3.0,5,Mineria,top10_anio_previo,0
E02380,2023,2024,0,0,0.0,0.0,1.0,2,TIC,top10_anio_previo,1
E02381,2023,2024,0,0,0.0,0.0,0.0,1,Financiero,top10_anio_previo,1
E02382,2023,2024,0,0,0.0,0.0,0.0,1,Inmobiliario,top10_anio_previo,1
E02383,2023,2024,0,0,0.0,0.0,1.0,2,Alojamiento y comida,top10_anio_previo,1
E02384,2023,2024,0,0,0.0,1.0,0.0,1,Financiero,top10_anio_previo,1
E02385,2023,2024,0,0,0.0,0.0,0.0,2,Alojamiento y comida,top10_anio_previo,1
E02386,2023,2024,0,0,0.0,0.0,1.0,3,Comercio,top10_anio_previo,1
E02387,2023,2024,0,0,0.0,0.0,0.0,2,Servicios profesionales,top10_anio_previo,1
E02388,2023,2024,0,0,0.0,0.0,0.0,1,TIC,top10_anio_previo,1
E02389,2023,2024,0,0,0.0,0.0,0.0,1,Servicios profesionales,top10_anio_previo,1
E02390,2023,2024,0,1,1.0,5.0,1.0,1,Servicios profesionales,top10_anio_previo,0
E02391,2023,2024,1,1,1.0,7.0,6.0,5,Agricultura,top10_anio_previo,1
E02392,2023,2024,0,0,0.0,1.0,1.0,4,Transporte,top10_anio_previo,1
E02393,2023,2024,0,0,0.0,1.0,0.0,1,Financiero,top10_anio_previo,1
E02394,2023,2024,0,0,0.0,0.0,1.0,3,Manufactura,top10_anio_previo,1
E02395,2023,2024,0,0,0.0,0.0,0.0,1,TIC,top10_anio_previo,1
E02396,2023,2024,0,0,0.0,0.0,0.0,2,Comercio,top10_anio_previo,1
E02397,2023,2024,0,0,0.0,0.0,1.0,4,Energia,top10_anio_previo,1
E02398,2023,2024,0,0,0.0,1.0,0.0,1,Financiero,top10_anio_previo,1
E02399,2023,2024,0,0,0.0,0.0,0.0,2,Comercio,top10_anio_previo,1
E02400,2023,2024,0,0,0.0,2.0,1.0,3,Comercio,top10_anio_previo,1
E02401,2023,2024,0,0,0.0,3.0,1.0,4,Salud,top10_anio_previo,1
E02402,2023,2024,0,0,0.0,0.0,0.0,1,Educacion,top10_anio_previo,1
E02403,2023,2024,1,0,0.0,3.0,4.0,3,Comercio,top10_anio_previo,0
E02404,2023,2024,0,0,0.0,0.0,1.0,2,Comercio,top10_anio_previo,1
E02405,2023,2024,0,0,0.0,3.0,0.0,2,Financiero,top10_anio_previo,1
E02406,2023,2024,0,0,0.0,1.0,0.0,4,Energia,top10_anio_previo,1
E02407,2023,2024,0,0,0.0,1.0,1.0,3,Comercio,top10_anio_previo,1
E02408,2023,2024,0,0,0.0,1.0,0.0,5,Construccion,top10_anio_previo,1
E02409,2023,2024,1,1,1.0,15.0,9.0,4,Agricultura,top10_anio_previo,1
E02410,2023,2024,0,0,0.0,1.0,0.0,1,TIC,top10_anio_previo,1
E02411,2023,2024,0,1,1.0,10.0,1.0,3,Transporte,top10_anio_previo,0
E02412,2023,2024,0,0,0.0,1.0,0.0,3,Comercio,top10_anio_previo,1
E02413,2023,2024,0,0,0.0,2.0,3.0,5,Agricultura,top10_anio_previo,1
E02414,2023,2024,0,0,0.0,1.0,0.0,2,Comercio,top10_anio_previo,1
E02415,2023,2024,0,0,0.0,0.0,2.0,3,Salud,top10_anio_previo,1
E02416,2023,2024,0,0,0.0,0.0,0.0,1,Inmobiliario,top10_anio_previo,1
E02417,2023,2024,0,0,0.0,0.0,0.0,1,TIC,top10_anio_previo,1
E02418,2023,2024,0,0,0.0,0.0,0.0,3,Comercio,top10_anio_previo,1
E02419,2023,2024,0,0,0.0,1.0,0.0,2,Educacion,top10_anio_previo,1
E02420,2023,2024,0,1,1.0,5.0,3.0,4,Alojamiento y comida,top10_anio_previo,0
E02421,2023,2024,0,0,0.0,1.0,0.0,3,Salud,top10_anio_previo,1
E02422,2023,2024,0,0,0.0,0.0,0.0,3,Comercio,top10_anio_previo,1
E02423,2023,2024,0,0,0.0,0.0,0.0,2,TIC,top10_anio_previo,1
E02424,2023,2024,0,0,0.0,3.0,3.0,4,Construccion,top10_anio_previo,1
E02425,2023,2024,1,0,0.0,2.0,6.0,5,Mineria,top10_anio_previo,0
E02426,2023,2024,0,0,0.0,1.0,0.0,4,Transporte,top10_anio_previo,1
E02427,2023,2024,0,0,0.0,0.0,0.0,3,Administracion publica,top10_anio_previo,1
E02428,2023,2024,0,0,0.0,1.0,1.0,4,Manufactura,top10_anio_previo,1
E02429,2023,2024,0,0,0.0,1.0,0.0,4,Manufactura,top10_anio_previo,1
E02430,2023,2024,0,0,0.0,0.0,1.0,4,Alojamiento y comida,top10_anio_previo,1
E02431,2023,2024,0,0,0.0,0.0,0.0,1,TIC,top10_anio_previo,1
E02432,2023,2024,0,0,0.0,0.0,0.0,1,Inmobiliario,top10_anio_previo,1
E02433,2023,2024,0,0,0.0,3.0,2.0,4,Transporte,top10_anio_previo,1
E02434,2023,2024,0,0,0.0,1.0,1.0,3,Salud,top10_anio_previo,1
E02435,2023,2024,1,0,0.0,2.0,4.0,4,Comercio,top10_anio_previo,0
E02436,2023,2024,0,0,0.0,0.0,0.0,4,Energia,top10_anio_previo,1
E02437,2023,2024,0,0,0.0,1.0,0.0,5,Construccion,top10_anio_previo,1
E02438,2023,2024,0,0,0.0,0.0,0.0,1,Servicios profesionales,top10_anio_previo,1
E02439,2023,2024,0,0,0.0,3.0,2.0,2,Inmobiliario,top10_anio_previo,1
E02440,2023,2024,0,0,0.0,1.0,3.0,4,Manufactura,top10_anio_previo,1
E02441,2023,2024,1,0,0.0,1.0,4.0,3,Salud,top10_anio_previo,0
E02442,2023,2024,0,0,0.0,0.0,0.0,2,Servicios profesionales,top10_anio_previo,1
E02443,2023,2024,0,0,0.0,0.0,1.0,3,Alojamiento y comida,top10_anio_previo,1
E02444,2023,2024,0,0,0.0,0.0,0.0,2,Servicios profesionales,top10_anio_previo,1
E02445,2023,2024,0,1,1.0,4.0,1.0,5,Construccion,top10_anio_previo,0
E02446,2023,2024,0,0,0.0,1.0,0.0,2,TIC,top10_anio_previo,1
E02447,2023,2024,0,0,0.0,2.0,0.0,2,Alojamiento y comida,top10_anio_previo,1
E02448,2023,2024,0,0,0.0,0.0,0.0,1,Servicios profesionales,top10_anio_previo,1
E02449,2023,2024,0,0,0.0,0.0,2.0,5,Energia,top10_anio_previo,1
E02450,2023,2024,0,0,0.0,1.0,1.0,4,Alojamiento y comida,top10_anio_previo,1
E02451,2023,2024,0,0,0.0,2.0,1.0,5,Construccion,top10_anio_previo,1
E02452,2023,2024,0,0,0.0,1.0,2.0,2,Educacion,top10_anio_previo,1
E02453,2023,2024,1,0,0.0,3.0,6.0,2,TIC,top10_anio_previo,0
E02454,2023,2024,0,0,0.0,0.0,0.0,1,Financiero,top10_anio_previo,1
E02455,2023,2024,0,0,0.0,0.0,0.0,1,Servicios profesionales,top10_anio_previo,1
E02456,2023,2024,0,0,0.0,2.0,3.0,3,Comercio,top10_anio_previo,1
E02457,2023,2024,0,0,0.0,2.0,0.0,5,Energia,top10_anio_previo,1
E02458,2023,2024,1,0,0.0,2.0,4.0,4,Construccion,top10_anio_previo,0
E02459,2023,2024,0,0,0.0,0.0,0.0,2,Salud,top10_anio_previo,1
E02460,2023,2024,0,0,0.0,1.0,0.0,2,Financiero,top10_anio_previo,1
E02461,2023,2024,0,0,0.0,0.0,3.0,3,Comercio,top10_anio_previo,1
E02462,2023,2024,0,0,0.0,1.0,0.0,3,Manufactura,top10_anio_previo,1
E02463,2023,2024,0,0,0.0,1.0,3.0,4,Transporte,top10_anio_previo,1
E02464,2023,2024,0,0,0.0,0.0,0.0,2,Administracion publica,top10_anio_previo,1
E02465,2023,2024,1,1,1.0,5.0,5.0,4,Manufactura,top10_anio_previo,1
E02466,2023,2024,0,0,0.0,0.0,0.0,1,TIC,top10_anio_previo,1
E02467,2023,2024,0,0,0.0,0.0,0.0,1,Servicios profesionales,top10_anio_previo,1
E02468,2023,2024,0,1,1.0,7.0,2.0,4,Manufactura,top10_anio_previo,0
E02469,2023,2024,0,0,0.0,2.0,0.0,2,Financiero,top10_anio_previo,1
E02470,2023,2024,0,0,0.0,0.0,0.0,1,Inmobiliario,top10_anio_previo,1
E02471,2023,2024,0,0,0.0,0.0,0.0,2,Educacion,top10_anio_previo,1
E02472,2023,2024,0,0,0.0,0.0,0.0,2,Financiero,top10_anio_previo,1
E02473,2023,2024,0,0,0.0,1.0,2.0,5,Construccion,top10_anio_previo,1
E02474,2023,2024,0,0,0.0,0.0,0.0,1,Financiero,top10_anio_previo,1
E02475,2023,2024,0,0,0.0,2.0,2.0,2,Salud,top10_anio_previo,1
E02476,2023,2024,0,0,0.0,2.0,2.0,5,Construccion,top10_anio_previo,1
E02477,2023,2024,0,0,0.0,0.0,0.0,2,Comercio,top10_anio_previo,1
E02478,2023,2024,0,0,0.0,0.0,0.0,2,Administracion publica,top10_anio_previo,1
E02479,2023,2024,1,1,1.0,9.0,8.0,4,Comercio,top10_anio_previo,1
E02480,2023,2024,0,0,0.0,0.0,1.0,1,Financiero,top10_anio_previo,1
E02481,2023,2024,0,0,0.0,0.0,0.0,5,Construccion,top10_anio_previo,1
E02482,2023,2024,0,0,0.0,0.0,0.0,1,Financiero,top10_anio_previo,1
E02483,2023,2024,1,0,0.0,1.0,4.0,3,Alojamiento y comida,top10_anio_previo,0
E02484,2023,2024,0,0,0.0,0.0,0.0,1,Servicios profesionales,top10_anio_previo,1
E02485,2023,2024,0,1,1.0,7.0,0.0,3,Comercio,top10_anio_previo,0
E02486,2023,2024,0,0,0.0,0.0,0.0,1,Servicios profesionales,top10_anio_previo,1
E02487,2023,2024,0,0,0.0,2.0,3.0,2,Alojamiento y comida,top10_anio_previo,1
E02488,2023,2024,0,0,0.0,1.0,0.0,5,Construccion,top10_anio_previo,1
E02489,2023,2024,0,0,0.0,0.0,0.0,1,Financiero,top10_anio_previo,1
E02490,2023,2024,0,0,0.0,3.0,1.0,5,Construccion,top10_anio_previo,1
E02491,2023,2024,0,0,0.0,1.0,0.0,2,Administracion publica,top10_anio_previo,1
E02492,2023,2024,0,0,0.0,1.0,0.0,1,Educacion,top10_anio_previo,1
E02493,2023,2024,0,0,0.0,1.0,3.0,5,Energia,top10_anio_previo,1
E02494,2023,2024,0,0,0.0,0.0,0.0,1,Educacion,top10_anio_previo,1
E02495,2023,2024,1,1,1.0,4.0,4.0,5,Mineria,top10_anio_previo,1
E02496,2023,2024,0,0,0.0,0.0,0.0,3,Alojamiento y comida,top10_anio_previo,1
E02497,2023,2024,0,0,0.0,1.0,1.0,1,Financiero,top10_anio_previo,1
E02498,2023,2024,0,0,0.0,1.0,1.0,3,Manufactura,top10_anio_previo,1
E02499,2023,2024,0,0,0.0,0.0,1.0,3,Salud,top10_anio_previo,1
E02500,2023,2024,0,0,0.0,2.0,1.0,5,Construccion,top10_anio_previo,1
E02501,2023,2024,1,0,0.0,1.0,4.0,5,Agricultura,top10_anio_previo,0
E02502,2023,2024,0,0,0.0,0.0,1.0,3,Comercio,top10_anio_previo,1
E02503,2023,2024,0,1,1.0,6.0,1.0,1,TIC,top10_anio_previo,0
E02504,2023,2024,0,0,0.0,2.0,1.0,2,Comercio,top10_anio_previo,1
E02505,2023,2024,0,0,0.0,1.0,1.0,3,Agricultura,top10_anio_previo,1
E02506,2023,2024,0,0,0.0,0.0,0.0,1,Administracion publica,top10_anio_previo,1
E02507,2023,2024,0,0,0.0,0.0,0.0,1,Servicios profesionales,top10_anio_previo,1
E02508,2023,2024,0,0,0.0,0.0,1.0,2,Servicios profesionales,top10_anio_previo,1
E02509,2023,2024,0,0,0.0,1.0,0.0,5,Construccion,top10_anio_previo,1
E02510,2023,2024,0,0,0.0,0.0,1.0,2,Servicios profesionales,top10_anio_previo,1
E02511,2023,2024,0,0,0.0,0.0,0.0,1,TIC,top10_anio_previo,1
E02512,2023,2024,0,0,0.0,0.0,1.0,4,Construccion,top10_anio_previo,1
E02513,2023,2024,0,0,0.0,0.0,1.0,5,Transporte,top10_anio_previo,1
E02514,2023,2024,0,0,0.0,2.0,0.0,2,Servicios profesionales,top10_anio_previo,1
E02515,2023,2024,0,0,0.0,0.0,2.0,1,Educacion,top10_anio_previo,1
E02516,2023,2024,0,0,0.0,0.0,0.0,1,Servicios profesionales,top10_anio_previo,1
E02517,2023,2024,1,0,0.0,3.0,4.0,3,Alojamiento y comida,top10_anio_previo,0
E02518,2023,2024,1,1,1.0,4.0,4.0,3,Energia,top10_anio_previo,1
E02519,2023,2024,0,0,0.0,2.0,0.0,1,Inmobiliario,top10_anio_previo,1
E02520,2023,2024,1,0,0.0,2.0,7.0,5,Construccion,top10_anio_previo,0
E02521,2023,2024,0,0,0.0,0.0,0.0,4,Energia,top10_anio_previo,1
E02522,2023,2024,0,0,0.0,0.0,0.0,4,Construccion,top10_anio_previo,1
E02523,2023,2024,0,0,0.0,0.0,1.0,2,Servicios profesionales,top10_anio_previo,1
E02524,2023,2024,0,0,0.0,0.0,0.0,3,Manufactura,top10_anio_previo,1
E02525,2023,2024,0,0,0.0,2.0,2.0,2,Administracion publica,top10_anio_previo,1
E02526,2023,2024,1,0,0.0,3.0,4.0,5,Mineria,top10_anio_previo,0
E02527,2023,2024,0,0,0.0,1.0,0.0,4,Salud,top10_anio_previo,1
E02528,2023,2024,0,0,0.0,0.0,0.0,1,TIC,top10_anio_previo,1
E02529,2023,2024,0,0,0.0,0.0,1.0,1,TIC,top10_anio_previo,1
E02530,2023,2024,0,0,0.0,0.0,0.0,2,Inmobiliario,top10_anio_previo,1
E02531,2023,2024,0,0,0.0,0.0,1.0,1,TIC,top10_anio_previo,1
E02532,2023,2024,0,0,0.0,1.0,0.0,1,Financiero,top10_anio_previo,1
E02533,2023,2024,0,0,0.0,0.0,0.0,1,Inmobiliario,top10_anio_previo,1
E02534,2023,2024,0,0,0.0,0.0,1.0,2,TIC,top10_anio_previo,1
E02535,2023,2024,0,0,0.0,0.0,0.0,1,Servicios profesionales,top10_anio_previo,1
E02536,2023,2024,0,0,0.0,2.0,0.0,3,Comercio,top10_anio_previo,1
E02537,2023,2024,0,0,0.0,0.0,0.0,2,TIC,top10_anio_previo,1
E02538,2023,2024,0,0,0.0,0.0,2.0,2,Administracion publica,top10_anio_previo,1
E02539,2023,2024,0,0,0.0,2.0,2.0,5,Manufactura,top10_anio_previo,1
E02540,2023,2024,0,0,0.0,0.0,2.0,5,Manufactura,top10_anio_previo,1
E02541,2023,2024,0,0,0.0,0.0,0.0,2,Comercio,top10_anio_previo,1
E02542,2023,2024,0,1,1.0,6.0,2.0,5,Transporte,top10_anio_previo,0
E02543,2023,2024,0,0,0.0,0.0,1.0,4,Agricultura,top10_anio_previo,1
E02544,2023,2024,0,0,0.0,2.0,2.0,5,Construccion,top10_anio_previo,1
E02545,2023,2024,0,0,0.0,0.0,2.0,3,Salud,top10_anio_previo,1
E02546,2023,2024,0,0,0.0,2.0,3.0,3,Transporte,top10_anio_previo,1
E02547,2023,2024,0,0,0.0,2.0,0.0,3,Agricultura,top10_anio_previo,1
E02548,2023,2024,0,0,0.0,0.0,3.0,1,Educacion,top10_anio_previo,1
E02549,2023,2024,0,0,0.0,0.0,0.0,1,Financiero,top10_anio_previo,1
E02550,2023,2024,0,0,0.0,0.0,0.0,1,Administracion publica,top10_anio_previo,1
E02551,2023,2024,0,0,0.0,0.0,0.0,4,Comercio,top10_anio_previo,1
E02552,2023,2024,0,0,0.0,2.0,1.0,2,Servicios profesionales,top10_anio_previo,1
E02553,2023,2024,0,0,0.0,0.0,0.0,2,Inmobiliario,top10_anio_previo,1
E02554,2023,2024,0,0,0.0,1.0,0.0,1,Inmobiliario,top10_anio_previo,1
E02555,2023,2024,0,0,0.0,0.0,1.0,1,Financiero,top10_anio_previo,1
E02556,2023,2024,1,1,1.0,5.0,4.0,5,Manufactura,top10_anio_previo,1
E02557,2023,2024,0,0,0.0,0.0,0.0,1,TIC,top10_anio_previo,1
E02558,2023,2024,0,0,0.0,0.0,1.0,2,TIC,top10_anio_previo,1
E02559,2023,2024,0,0,0.0,1.0,0.0,1,TIC,top10_anio_previo,1
E02560,2023,2024,0,0,0.0,1.0,0.0,1,Servicios profesionales,top10_anio_previo,1
E02561,2023,2024,1,0,0.0,2.0,4.0,5,Construccion,top10_anio_previo,0
E02562,2023,2024,0,0,0.0,2.0,1.0,4,Transporte,top10_anio_previo,1
E02563,2023,2024,0,0,0.0,2.0,2.0,4,Comercio,top10_anio_previo,1
E02564,2023,2024,0,0,0.0,1.0,1.0,1,Financiero,top10_anio_previo,1
E02565,2023,2024,0,0,0.0,0.0,2.0,5,Construccion,top10_anio_previo,1
E02566,2023,2024,0,0,0.0,1.0,2.0,5,Mineria,top10_anio_previo,1
E02567,2023,2024,0,0,0.0,1.0,1.0,3,Comercio,top10_anio_previo,1
